doppelspalt_koh
Position		g2		Rate D1		Rate D2		Rate Koinz.		
15625		1,16349513328814E-08		435830,919848617		1952,41063369473		9,90042352031735		
15650		1,29977695821566E-08		435588,641829937		1740,05797503115		9,85165282657219		
15675		2,40172717341564E-08		434946,332933125		1617,58374098959		16,8976425303723		
15700		1,9852518538812E-08		434376,321827011		1485,15129203734		12,8071486745438		
15725		1,32720281465852E-08		434703,389993794		1372,81949925914		7,92033881625388		
15750		1,58799625582196E-08		434055,789531022		1287,61102443299		8,87523198870282		
15775		1,20727881957271E-08		433342,795901302		1135,44436970425		5,94025411219041		
15800		1,59902779318868E-08		433214,918361249		1136,61145448707		7,87356549787852		
15825		1,25325195201262E-08		435266,598877396		1088,95851453794		5,94025470030078		
15850		1,31312183410595E-08		432420,567847299		1216,89291933992		6,90977219468184		
15875		1,6294042379742E-08		432749,987204288		1405,45871858167		9,91023605488566		
15900		1,69297651792012E-08		432627,525616905		1614,0809270651		11,8219845565475		
15925		1,51216024882301E-08		432873,164735773		1974,0678189609		12,9217266408729		
15950		1,35796543798909E-08		431786,541988113		2352,22769249121		13,7923153159721		
15975		1,32083532124008E-08		432594,51546313		2791,67278766405		15,9512307072357		
16000		1,33965653472395E-08		434166,078338944		3407,72577569323		19,8204721097713		
